date,Open,High,Low,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Moving Average Slope,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Close
2024-01-10 08:00:00,1.093135118484497,1.0946906805038452,1.0928961038589478,-0.00025601556541010595,68.89888536796153,1.0934642016887666,1.0948080007122538,1.0921204026652793,1.0944296564374651,1.0988305614108131,0.00045846789746313446,0.0002610240663800667,19.8542992137371,1.0374249244216038e-05,0,0,0,0,0,0,0,1.0946906805038452
2024-01-10 09:00:00,1.0945708751678467,1.0955302715301514,1.0944511890411377,-0.0001499157678745977,70.22824657418013,1.0934881746768952,1.0949287249015647,1.0920476244522257,1.094387459754944,1.0987552569026038,0.0005944804215552728,0.0006628751754760298,20.132919973234657,1.1599793726081917e-05,0,0,0,0,0,0,0,1.09505033493042
2024-01-10 10:00:00,1.09505033493042,1.0957703590393066,1.0949305295944214,-5.618666575735176e-05,68.90921979531257,1.0935061573982239,1.0950231660979997,1.091989148698448,1.0943728685379028,1.0986775835355123,0.0007116097687352473,0.0007973909378051758,20.46564233788032,1.0383372404141968e-05,0,0,-1,0,0,0,0,1.095170259475708
2024-01-10 11:00:00,1.0952903032302856,1.0957703590393066,1.0945708751678467,-1.7298790577768841e-06,62.23339460920024,1.0936376869678497,1.0951264642142053,1.092148909721494,1.0943660131522588,1.0986011374564397,0.0007633853440930249,0.0004445918968745133,20.787839518839885,6.718903171768328e-06,0,0,0,0,0,0,0,1.0948106050491333
2024-01-10 12:00:00,1.0949305295944214,1.0952903032302856,1.0946906805038452,4.198709672897927e-05,65.12538821675243,1.0936855912208556,1.0952625210342866,1.0921086614074247,1.0943591577666147,1.098523515746707,0.00078969467973385,0.0004514472825185578,21.179223285204074,7.938365547022208e-06,0,0,-1,0,0,0,0,1.0948106050491333
2024-01-10 13:00:00,1.0945708751678467,1.0954102277755737,1.0944511890411377,5.535520673349836e-05,59.0950267234351,1.0937215089797974,1.0953352635245202,1.0921077544350746,1.094344586133957,1.09844712075733,0.0007926220657257681,0.00010660290718078613,21.770007764488945,4.885148028940403e-06,0,0,-1,0,0,0,0,1.0944511890411377
2024-01-10 14:00:00,1.0944511890411377,1.0944511890411377,1.0936132669448853,5.133683339186845e-05,57.77738414188606,1.0937992215156556,1.0953454814559267,1.0922529615753844,1.0943411639758518,1.098367234638759,0.0007766252395384128,-0.00012958560671116892,22.6845772154018,4.272679893335685e-06,0,0,1,0,0,0,0,1.0942115783691406
2024-01-10 15:00:00,1.0942115783691406,1.0972130298614502,1.0940918922424316,0.0002112062452719332,71.67367310863203,1.0940090000629425,1.096035147721032,1.0919828524048532,1.0943480338369096,1.098301082565671,0.001066751910153108,0.002624312468937573,23.951291728879653,1.7748195297873082e-05,0,0,0,0,0,0,0,1.0969723463058472
2024-01-10 16:00:00,1.0970927476882935,1.0972130298614502,1.0955302715301514,0.0002946576600648676,64.79927135150284,1.094164788722992,1.096378481041312,1.091951096404672,1.0943540385791233,1.098230907462892,0.0011667468247949933,0.0018968531063625615,25.52661888492802,1.2847233791738308e-05,0,0,0,0,0,0,0,1.0962508916854858
2024-01-10 17:00:00,1.0962508916854858,1.0970927476882935,1.0962508916854858,0.0004014675120553868,71.24213279568428,1.094338721036911,1.0968561980750409,1.0918212439987813,1.094367767231805,1.0981635797591436,0.0012795966004998827,0.0026045790740421015,27.313419721269906,1.89676576731111e-05,0,0,0,0,0,0,0,1.0969723463058472
2024-01-10 18:00:00,1.0969723463058472,1.0972130298614502,1.0962508916854858,0.0004974767396681568,71.24761645328249,1.0945366382598878,1.0973051500754398,1.0917681264443357,1.0943840708051409,1.0980938684372674,0.0013783594511495914,0.0028289590563093103,29.22734023752187,1.897617262236473e-05,0,0,1,0,0,0,0,1.0972130298614502
2024-01-10 19:00:00,1.0973334312438965,1.0973334312438965,1.0969723463058472,0.0005767427278020598,71.63778046486632,1.0947286248207093,1.0977164695991082,1.0917407800423105,1.0944038033485413,1.0980217854181926,0.0014338118669725728,0.0029296278953552246,31.431234128480394,1.9590465389954632e-05,0,0,1,0,0,0,0,1.0973334312438965
2024-01-10 20:00:00,1.0973334312438965,1.0975743532180786,1.0964912176132202,0.0006061295538846156,74.62352348429715,1.0949025213718415,1.0979624086935225,1.0918426340501606,1.094420952456338,1.0979485886437552,0.0012881762487291703,0.00243111167635246,33.7692677060726,2.1401716738335607e-05,0,0,0,0,0,0,0,1.0968520641326904
2024-01-10 21:00:00,1.0968520641326904,1.0975743532180786,1.0968520641326904,0.000659392529518632,74.9879298690908,1.0951005339622497,1.0982865119452432,1.0919145559792562,1.094442400762013,1.097878847235725,0.001181831047923293,0.0030115510736192785,36.32393974127028,2.203486403640209e-05,0,0,0,0,0,0,0,1.0974539518356323
2024-01-10 22:00:00,1.0975743532180786,1.0976948738098145,1.0967316627502441,0.0006956219047360435,69.49734203620214,1.095286589860916,1.098569409598448,1.0920037701233842,1.094463849067688,1.097812637260982,0.0011982682595094339,0.0029901027679444248,38.747577463690924,1.409832312136507e-05,0,0,0,0,0,0,0,1.0974539518356323
2024-01-10 23:00:00,1.0975743532180786,1.0978153944015503,1.0974539518356323,0.0007321013780867691,68.97755269641391,1.095508599281311,1.0988133242234919,1.09220387433913,1.0944818820272173,1.0977481626328969,0.0012303532614835078,0.003212991782597152,40.89234093462623,1.3492545303028791e-05,0,0,0,0,0,0,0,1.0976948738098145
2024-01-11 00:00:00,1.0976948738098145,1.0981770753860474,1.0975743532180786,0.0007755702816216736,70.01736254650682,1.0957367360591888,1.0990854657797167,1.0923880063386608,1.0945007835115705,1.097683644862402,0.0012714678534156867,0.003555652073451432,42.73342335548887,1.4725388312835414e-05,0,0,0,0,0,0,0,1.098056435585022
2024-01-11 01:00:00,1.098056435585022,1.0982975959777832,1.0978153944015503,0.0007956508206852231,72.419572765055,1.09595884680748,1.09927022971703,1.0926474638979298,1.0945179666791642,1.0976167871838525,0.0012348951233749528,0.003417948314121899,44.28772098667097,1.5945458898729875e-05,0,-1,-1,0,0,0,0,1.0979359149932861
2024-01-11 02:00:00,1.0981770753860474,1.0987803936004639,1.0979359149932861,0.0008110485147951874,72.88836583725622,1.096228802204132,1.0992767454725907,1.0931808589356733,1.094530005965914,1.097548736844744,0.0011628414824397396,0.0035264296191079847,45.45930718730159,1.6560359876992082e-05,0,0,-1,0,0,0,0,1.098056435585022
2024-01-11 03:00:00,1.0981770753860474,1.0984183549880981,1.0979359149932861,0.0008368414091171061,77.96507621720643,1.0964929640293122,1.0993197134861514,1.093666214572473,1.0945437712328774,1.0974776915141515,0.0009978746811766161,0.003874583755220762,46.16191054755234,2.0240642586528373e-05,0,0,0,0,0,0,0,1.0984183549880981
2024-01-11 04:00:00,1.0982975959777832,1.098538875579834,1.098056435585022,0.0008278272346586846,76.64348142151437,1.096661251783371,1.0994365084854585,1.0938859950812834,1.0945618152618408,1.0974061034974598,0.0005760655327206953,0.0034946203231811523,46.47583826951886,1.9616618448371958e-05,0,0,0,0,0,0,0,1.098056435585022
2024-01-11 05:00:00,1.098056435585022,1.0984183549880981,1.0979359149932861,0.0008124175664177002,62.168165275101686,1.096811556816101,1.0995447596432377,1.0940783539889642,1.0945747120039804,1.0973386418251765,0.0005754792079818336,0.003481723581041596,46.190573127720384,5.531067750887329e-06,1,0,0,0,0,0,0,1.098056435585022
2024-01-11 06:00:00,1.098056435585022,1.0991426706314087,1.0978153944015503,0.0008420781470379612,78.94586078487539,1.0969980955123901,1.0997686364356267,1.0942275545891536,1.0945927841322762,1.0972781459490457,0.0005498593067635568,0.004308249269213027,45.59751975888758,1.3521131204103603e-05,0,0,0,0,0,0,0,1.0989010334014893
2024-01-11 07:00:00,1.0989010334014893,1.0989010334014893,1.0979359149932861,0.0008218037715923554,64.85792948598007,1.0971724450588227,1.0997984743780442,1.0945464157396012,1.0946125507354736,1.0972335389682224,0.0005217469208309237,0.0036850452423096147,44.552881019084985,6.761477918036464e-06,0,0,0,0,0,0,0,1.0982975959777832
2024-01-11 08:00:00,1.0981770753860474,1.0984183549880981,1.0975743532180786,0.0007617007613762716,54.996538765822784,1.0973166584968568,1.0997023542768625,1.094930962716851,1.0946391412190029,1.0971720025652931,0.0004943315290766579,0.0030557325908115995,43.12490009720825,2.4583874916566425e-06,0,0,0,0,0,0,0,1.0976948738098145
2024-01-11 09:00:00,1.0976948738098145,1.0976948738098145,1.0961307287216187,0.0006417470380968293,43.760046160821,1.0974246740341187,1.0994292909243844,1.095420057143853,1.0946639725140164,1.097103544643947,0.0005786817278242086,0.001947527272360583,41.314121983058044,-3.68332376285022e-06,0,0,0,-1,0,0,0,1.096611499786377
2024-01-11 10:00:00,1.0967316627502441,1.0970927476882935,1.0962508916854858,0.0005605331325388985,51.06176996737872,1.097562712430954,1.098907280199965,1.0962181446619428,1.0946973511150906,1.0970537952014379,0.0005649127989556072,0.002274995190756579,39.094066488395136,6.136845569176026e-07,0,0,0,0,1,0,0,1.0969723463058472
2024-01-11 11:00:00,1.0972130298614502,1.098538875579834,1.0972130298614502,0.0005612167031274762,55.769230769230774,1.097622948884964,1.0989640943401655,1.0962818034297626,1.094741039616721,1.0970086143130349,0.0005609508914972906,0.0034360357693263843,36.53244498454675,3.6894058694622193e-06,0,0,0,0,0,0,0,1.0981770753860474
2024-01-11 12:00:00,1.0981770753860474,1.0992635488510132,1.0978153944015503,0.0005919745568923052,59.65332361667795,1.0977494239807128,1.0990210500587339,1.0964777979026918,1.0947864813464028,1.0969709759666806,0.0005914178878047839,0.003993912254061094,34.00369049975813,6.767560024664324e-06,0,0,0,0,0,0,0,1.0987803936004639
2024-01-11 13:00:00,1.098659634590149,1.0991426706314087,1.0942115783691406,0.00035426466756427466,35.20037420590026,1.0976233661174775,1.0995503271007292,1.0956964051342257,1.0948018516813005,1.0969121393703278,0.0010860069592177834,-0.00035066264016281323,31.503076490119025,-1.6549412085096827e-05,0,0,0,0,0,0,0,1.0944511890411377
2024-01-11 14:00:00,1.0942115783691406,1.0974539518356323,1.0934937000274658,0.000223956536785197,39.18241497952975,1.0975392282009124,1.099677042324364,1.0954014140774608,1.0948351434298924,1.0968584412620181,0.0012211517601809685,0.0006951281002589571,29.068914169063703,-1.28885921166777e-05,0,0,0,0,0,0,0,1.0955302715301514
2024-01-11 15:00:00,1.0955302715301514,1.0963709354400635,1.0934937000274658,7.452946469954647e-05,37.26996397113807,1.0974130868911742,1.0998751563306155,1.094951017451733,1.0948615942682538,1.0968024827185132,0.001405136571879881,-5.0989219120500806e-05,26.738981548974703,-1.5945458898745735e-05,0,0,0,0,0,0,0,1.0948106050491333
2024-01-11 16:00:00,1.0949305295944214,1.0960105657577515,1.0942115783691406,-7.451554404780403e-05,35.257873978600145,1.0972870528697967,1.1001027210486014,1.094471384690992,1.0948863225323813,1.0967430756205605,0.0015860575078385875,-0.000554938827242113,24.531096914389533,-1.900536673409598e-05,0,0,0,0,0,0,0,1.0943313837051392
2024-01-11 17:00:00,1.0946906805038452,1.0957703590393066,1.0944511890411377,-0.00013655874667262147,38.179115235606815,1.0971788704395293,1.100130516714732,1.0942272241643267,1.094918750013624,1.0966876512482053,0.001601726266233989,0.00037155321666171304,22.459404039582353,-1.595944774393906e-05,0,0,0,0,0,0,0,1.0952903032302856
2024-01-11 18:00:00,1.0954102277755737,1.0968520641326904,1.0954102277755737,-9.244897928661899e-05,45.82710338275991,1.0971487760543823,1.1001008865887367,1.094196665520028,1.094952974149159,1.0966349919637044,0.0015668179598590753,0.001899089983531388,20.404496092815645,-6.144752307820792e-06,0,0,0,0,0,0,0,1.0968520641326904
2024-01-11 19:00:00,1.0968520641326904,1.098538875579834,1.0968520641326904,4.3820020834361983e-05,51.49661624939906,1.0971909761428833,1.1001995456881464,1.0941824065976202,1.094996690750122,1.0965891962959653,0.0015997280793368972,0.003542184829711914,18.65314588632241,2.4614285449705723e-06,0,0,0,0,0,0,0,1.098538875579834
2024-01-11 20:00:00,1.098538875579834,1.098538875579834,1.0960105657577515,8.844711983480025e-05,45.57684319455477,1.097160851955414,1.1001448996374736,1.0941768042733542,1.0950318046978542,1.0965417402131217,0.0015047478157073704,0.002422147137778108,16.8061286479654,-7.383069213567113e-06,0,0,0,0,0,0,0,1.0974539518356323
2024-01-11 21:00:00,1.0974539518356323,1.0978153944015503,1.0973334312438965,0.00013052033433980093,47.72206744812982,1.0971427738666535,1.100111391901948,1.094174155831359,1.0950686318533762,1.0964977758271353,0.001460766906718686,0.0025057213647023957,15.128792798120966,-3.690014080118661e-06,0,0,0,0,0,0,0,1.0975743532180786
2024-01-11 22:00:00,1.0976948738098145,1.0978153944015503,1.0968520641326904,0.00015585880396473684,49.217412854410135,1.0971126496791839,1.1000543354327994,1.0941709639255683,1.0951011879103525,1.096452654543377,0.0014497076101266872,0.0023527639252798327,13.656516844899352,-1.229193745820391e-06,0,0,1,0,0,0,0,1.0974539518356323
2024-01-11 23:00:00,1.0974539518356323,1.098538875579834,1.0973334312438965,0.00023180261401778424,55.91492682926829,1.0971126496791839,1.1000543354327994,1.0941709639255683,1.0951431904520308,1.096412125655583,0.0015209412874134804,0.0032751645360673542,12.427389516780424,9.218648988364362e-06,0,0,0,0,0,0,0,1.0984183549880981
2024-01-12 00:00:00,1.098538875579834,1.0990219116210938,1.0978153944015503,0.00026186673237726943,53.129428162143334,1.0971066236495972,1.100040652827422,1.0941725944717724,1.0951851563794273,1.0963657963843572,0.0015505232212687933,0.0027507586138588724,11.543759917646563,4.9161667726568425e-06,0,0,0,0,0,-1,0,1.0979359149932861
2024-01-12 01:00:00,1.0978153944015503,1.0987803936004639,1.0975743532180786,0.00032629300857967003,51.61777635680601,1.0971367835998536,1.100123843837273,1.0941497233624342,1.095230587039675,1.0963264164470492,0.001585097976958906,0.003429047550473907,10.827764852805634,2.4620367556111537e-06,0,0,0,0,0,0,0,1.098659634590149
2024-01-12 02:00:00,1.098659634590149,1.0991426706314087,1.0981770753860474,0.00034617435878470104,47.96086931996744,1.0971005856990814,1.100014271589453,1.0941868998087099,1.0952683082648687,1.0962870717048645,0.0015399403952055803,0.0029087671211787125,10.01381683879524,-3.0781541551862446e-06,0,0,0,0,0,0,0,1.0981770753860474
2024-01-12 03:00:00,1.0982975959777832,1.0990219116210938,1.098056435585022,0.00035156049744378137,67.03005867579651,1.0970885276794433,1.0999832904077327,1.094193764951154,1.0953051677771977,1.0962529755773998,0.0014190034126653655,0.002751267807824309,9.509873309295502,1.8394115019820007e-05,0,0,-1,0,0,0,0,1.098056435585022
2024-01-12 04:00:00,1.098056435585022,1.0982975959777832,1.0976948738098145,0.0003452685440434866,62.49504656231424,1.0971005797386169,1.100007951423415,1.0941932080538188,1.0953411664281572,1.0962113159043447,0.0013659170432365913,0.0025947485651289792,9.217154247199423,1.2273691138447213e-05,0,0,0,0,0,0,0,1.0979359149932861
2024-01-12 05:00:00,1.0979359149932861,1.098659634590149,1.0978153944015503,0.00033680938594149445,67.54466974503111,1.0971668004989623,1.1000875693251244,1.0942460316728002,1.095372896535056,1.0961638178144182,0.0011936544055490559,0.0025630184582301485,9.255741763404762,1.5945458898729875e-05,1,0,0,0,0,0,0,1.0979359149932861
2024-01-12 06:00:00,1.0978153944015503,1.098659634590149,1.0976948738098145,0.00031955269920413976,70.37904777842859,1.0972089529037476,1.100142212457935,1.0942756933495603,1.0953994929790496,1.0961285738717943,0.0008164262987942816,0.002415901422500699,9.625605820282049,1.777556477761915e-05,1,0,0,0,0,0,0,1.0978153944015503
2024-01-12 07:00:00,1.0978153944015503,1.0979359149932861,1.0964912176132202,0.0002525902589984863,59.97398705007493,1.0971487164497375,1.100047544092685,1.0942498888067902,1.095408936057772,1.0960893154144287,0.0005196727540960505,0.0015634102480752698,10.210569095672804,8.581852426327505e-06,0,0,0,0,0,0,0,1.0969723463058472
2024-01-12 08:00:00,1.0970927476882935,1.098538875579834,1.0969723463058472,0.00025346061553088717,56.91764562663583,1.0971064925193788,1.0999288417502058,1.0942841432885517,1.095414958681379,1.096045322077615,0.0004413441079336718,0.0025209563119070744,11.041281180715616,5.529851329574445e-06,0,0,0,0,0,0,0,1.0979359149932861
2024-01-12 09:00:00,1.0978153944015503,1.0982975959777832,1.096611499786377,0.0001731718709510055,37.10192099049078,1.0972145080566407,1.0997608323931545,1.0946681837201269,1.0954201093741827,1.09600434530349,0.0005200558438537658,0.001191390412194293,11.871902683939947,-9.83354996662657e-06,0,0,0,0,0,0,0,1.096611499786377
2024-01-12 10:00:00,1.0964912176132202,1.096611499786377,1.0960105657577515,8.566292306522172e-05,41.08480565371025,1.0972505390644074,1.0997156145042741,1.0947854636245407,1.095427828175681,1.0959569936706905,0.0006501515469754386,0.0008230635098047667,12.900679958117246,-6.1380619905364905e-06,0,0,0,0,0,0,0,1.0962508916854858
2024-01-12 11:00:00,1.0962508916854858,1.0967316627502441,1.09505033493042,-3.522348086781868e-05,35.50972191181636,1.0972805202007294,1.0996326446899307,1.0949283957115281,1.095426970720291,1.0959021403675988,0.000877902039795352,-1.674294471731841e-05,13.995795651401183,-1.1041456339312892e-05,0,0,0,0,0,0,0,1.0954102277755737
2024-01-12 12:00:00,1.0954102277755737,1.0954102277755737,1.0940918922424316,-0.0002100067898807012,30.6007621301124,1.097268545627594,1.0996854335804487,1.0948516576747391,1.0954201247010913,1.095848001752581,0.0012498334543734379,-0.0013282324586596506,15.128855401732036,-1.715336527143206e-05,0,0,0,0,0,0,0,1.0940918922424316
2024-01-12 13:00:00,1.0939722061157227,1.0972130298614502,1.0939722061157227,-0.00024161245663356645,36.69435799618513,1.097298550605774,1.0996252482317257,1.0949718529798222,1.0954278375421251,1.0958076596260071,0.0012578788094241187,0.00046256525175913943,16.170155156617767,-1.289771527660363e-05,0,0,0,0,0,0,0,1.0958904027938843
2024-01-12 14:00:00,1.0960105657577515,1.098659634590149,1.0957703590393066,-0.00015051515610053912,49.44928041486453,1.0973467171192168,1.099674381674116,1.0950190525643178,1.0954424449375697,1.0957764841261364,0.0012526667748317358,0.0023729494639805893,17.150921090856038,-6.149009782463466e-07,0,0,0,1,0,0,0,1.0978153944015503
2024-01-12 15:00:00,1.0976948738098145,1.0989010334014893,1.096611499786377,-0.0001258842202960242,42.37310054962819,1.0972683906555176,1.0995316820102534,1.0950050993007818,1.0954493147986275,1.0957354801041739,0.0011767761706361253,0.0015230315072196632,18.154314279340475,-8.608613695417131e-06,0,0,0,0,-1,0,0,1.0969723463058472
2024-01-12 16:00:00,1.0968520641326904,1.0976948738098145,1.0962508916854858,-0.00014762821997771347,41.47730869042345,1.0972082376480103,1.0995143083713157,1.094902166924705,1.095457033600126,1.0956922042937505,0.0011421332285769957,0.000793858085359922,19.327147343490918,-9.82746785999871e-06,0,0,0,0,0,0,0,1.0962508916854858
2024-01-12 17:00:00,1.0961307287216187,1.0961307287216187,1.09505033493042,-0.00022054281242578355,38.607619795758055,1.0970940351486207,1.099545411044206,1.0946426592530354,1.0954587476594106,1.0956495852697463,0.0011560757476842514,-0.00016844442912500313,20.084937889240187,-1.4112920177230695e-05,0,0,0,0,0,0,0,1.0952903032302856
2024-01-12 18:00:00,1.0952903032302856,1.0962508916854858,1.0952903032302856,-0.00021995256149032194,43.50932618218887,1.0970338821411132,1.0995070174260464,1.09456074685618,1.095467323064804,1.0956068913141885,0.0011030203999184824,0.0007835686206818515,20.634370809353385,-8.597057692865434e-06,0,0,0,0,0,0,0,1.0962508916854858
2024-01-12 19:00:00,1.0962508916854858,1.0967316627502441,1.0957703590393066,-0.0002386688370419332,42.33364012474198,1.0969074845314026,1.099340768818002,1.0944742002448034,1.0954724669456481,1.0955648064613341,0.0010415816671317754,0.0004179358482361284,20.703886527894948,-1.0436286731633057e-05,0,0,0,0,0,0,0,1.0958904027938843
2024-01-12 20:00:00,1.0958904027938843,1.0961307287216187,1.0954102277755737,-0.00027978566332720334,41.22233050257553,1.096781200170517,1.0992516272707766,1.0943107730702575,1.0954758933612279,1.0955239193780082,0.0009892149648146138,-6.566558565412883e-05,20.271099419581468,-1.2271258295805585e-05,0,0,0,0,0,0,0,1.0954102277755737
2024-01-15 00:00:00,1.0948106050491333,1.095170259475708,1.0944511890411377,-0.0003242376758858523,43.12044343718428,1.096606731414795,1.099010549644762,1.0942029131848279,1.0954767499651228,1.0954818895884924,0.0009997946190440554,-0.0003064904894147791,19.603232906538512,-9.194320561932226e-06,0,0,0,0,0,0,0,1.095170259475708
2024-01-15 01:00:00,1.0954102277755737,1.0958904027938843,1.0952903032302856,-0.0003140315369765112,42.043273020672004,1.0964923977851868,1.0987972132394195,1.0941875823309541,1.0954827504498619,1.0954444499242872,0.0008586712621513712,0.00040765234402240225,18.653483269273913,-1.0436286731633057e-05,0,0,0,0,0,0,0,1.0958904027938843
2024-01-15 02:00:00,1.0958904027938843,1.0968520641326904,1.0957703590393066,-0.00025288743760354393,50.485670784589594,1.0964261591434479,1.098614939633119,1.0942373786537767,1.0954921892711094,1.0954185468809945,0.0008658850434357466,0.0012394734791347783,17.728951071951776,6.130763462611608e-07,0,0,0,0,0,0,0,1.0967316627502441
2024-01-15 03:00:00,1.0968520641326904,1.0972130298614502,1.0967316627502441,-0.00020132353131563363,52.00150869983821,1.0963659465312958,1.0984432711622492,1.0942886219003425,1.095501628092357,1.095389749890282,0.0008863824974867768,0.0012300346578870691,16.786785343894213,2.4529135957010846e-06,0,0,-1,0,0,0,0,1.0967316627502441
2024-01-15 04:00:00,1.0967316627502441,1.0967316627502441,1.0962508916854858,-0.00016507747567096054,55.320204846629,1.0962997257709504,1.0982466726576727,1.094352778884228,1.0955136350222996,1.0953621177446276,0.0008846832662195668,0.0010978647640773609,15.981914327080435,6.128938830626421e-06,0,0,1,0,0,0,0,1.096611499786377
2024-01-15 05:00:00,1.096611499786377,1.0968520641326904,1.0964912176132202,-0.00012723997167096712,63.07912207338106,1.096245539188385,1.0980714321808889,1.094419646195881,1.0955316356250218,1.0953292636644272,0.0007059729530812498,0.0012000271252223804,15.349228549308119,1.3468216876596653e-05,0,0,0,0,0,0,0,1.0967316627502441
2024-01-15 06:00:00,1.0967316627502441,1.0970927476882935,1.096611499786377,-9.561985145700724e-05,55.07208877772507,1.096233505010605,1.0980423211921277,1.094424688829082,1.095551346029554,1.095299308072953,0.0007077691680988966,0.0011803167206900778,14.866482311264546,4.292142634484567e-06,1,0,0,0,0,0,0,1.0967316627502441
2024-01-15 07:00:00,1.0967316627502441,1.0968520641326904,1.0955302715301514,-0.00012626743315369282,36.04898915147277,1.0961252272129058,1.0977553998682865,1.0944950545575252,1.0955641899790083,1.0952694058418273,0.0005843239137614791,0.0002061690602983557,14.306401544491957,-1.0433853888991429e-05,0,0,0,-1,0,0,0,1.0957703590393066
2024-01-15 08:00:00,1.0960105657577515,1.0972130298614502,1.0960105657577515,-0.0001282588453592748,43.85381481352509,1.0961011886596679,1.0977152688716065,1.0944871084477292,1.0955855871949878,1.0952354300589788,0.0005407528647429422,0.0005451415266308768,13.781966971649165,-4.293967266469753e-06,0,0,-1,0,1,0,0,1.0961307287216187
2024-01-15 09:00:00,1.0961307287216187,1.0961307287216187,1.0946906805038452,-0.00019971304940402668,40.98779495524817,1.0960351705551148,1.097729484561229,1.0943408565490005,1.0956018243517194,1.095202684970129,0.0006182053958031027,-0.000671294757297991,13.162265737153792,-6.7365412809478845e-06,0,0,0,0,0,0,0,1.0949305295944214
2024-01-15 10:00:00,1.0946906805038452,1.0946906805038452,1.0936132669448853,-0.00028348573433190083,43.86985525926185,1.095987218618393,1.0978057362890572,1.0941687009477288,1.095625707932881,1.095171700772785,0.0007185292089425198,-0.001174518891743359,12.78982910455006,-4.281194842589312e-06,0,0,1,0,0,0,0,1.0944511890411377
2024-01-15 11:00:00,1.0944511890411377,1.095170259475708,1.0943313837051392,-0.0003195055031846028,39.62455035971223,1.0960291504859925,1.097696006647786,1.0943622943241988,1.095650463444846,1.0951608317238943,0.0007595746655610613,-0.0007199338504246811,12.504347088707094,-6.7365412809478845e-06,0,0,0,0,0,0,0,1.0949305295944214
2024-01-15 12:00:00,1.0948106050491333,1.0960105657577515,1.0946906805038452,-0.00029548697525161316,49.12277645173093,1.0960231482982636,1.097692970004484,1.0943533265920433,1.0956812177385602,1.0951608317238943,0.0007599192330997206,8.914130074644255e-05,12.410905297911269,-6.124681355888586e-07,0,0,0,1,0,0,0,1.0957703590393066
2024-01-15 13:00:00,1.095650315284729,1.095650315284729,1.0948106050491333,-0.00030885591363993825,48.27662962519049,1.0958908915519714,1.0973712814600898,1.094410501643853,1.0957059834684644,1.0951579741069248,0.0007723986220618937,-0.0005357239927563651,12.602179010904965,-1.2243280605529958e-06,0,0,0,0,-1,0,0,1.095170259475708
2024-01-15 14:00:00,1.0955302715301514,1.0955302715301514,1.0942115783691406,-0.0003520527153935138,45.906737438535934,1.0957708179950714,1.0972713041281295,1.0942703318620133,1.0957230610506876,1.0951488296190897,0.0008232444300522664,-0.0011521858828409393,12.924353689684791,-3.05808320336506e-06,0,0,0,0,0,0,0,1.0945708751678467
2024-01-15 15:00:00,1.0945708751678467,1.0952903032302856,1.0940918922424316,-0.00034060697764015657,45.90145248485638,1.0957227885723113,1.0972200643933705,1.0942255127512521,1.095746981246131,1.0951516849654062,0.0008328152946479849,-0.0004566780158452577,13.421690124355337,-3.061732467335432e-06,0,0,0,0,0,0,0,1.0952903032302856
2024-01-15 16:00:00,1.0954102277755737,1.0954102277755737,1.09505033493042,-0.00034227845052003936,37.489355662787396,1.0957107901573182,1.0972263922986079,1.0941951880160286,1.095746124642236,1.095147112437657,0.0008038695369862995,-0.0006957897118160528,13.895846561817278,-8.578203162372994e-06,0,0,0,0,0,0,0,1.09505033493042
2024-01-15 17:00:00,1.09505033493042,1.0955302715301514,1.09505033493042,-0.00033313258829048564,38.585421968138874,1.0956567585468293,1.097168332299692,1.0941451847939667,1.095725509098598,1.0951459697314672,0.0007503349490187969,-0.0005552496228899972,14.304364729941044,-7.966343237424717e-06,0,0,-1,0,0,0,0,1.095170259475708
2024-01-15 18:00:00,1.09505033493042,1.0955302715301514,1.09505033493042,-0.00030116907005739435,42.3635200215539,1.0956387519836426,1.0971471835046172,1.094130320462668,1.0957237941878182,1.0951482551438467,0.0006872296619167564,-0.00019352265766681143,14.46155443571691,-5.516470695037563e-06,0,0,0,0,0,0,0,1.0955302715301514
2024-01-15 19:00:00,1.095650315284729,1.095650315284729,1.0952903032302856,-0.0002796585278446173,40.66683505935843,1.0956387519836426,1.0971471835046172,1.094130320462668,1.0957272206033979,1.0951505394208998,0.0005875394914446092,-0.0003169928278241585,14.257035981422439,-6.742015176887582e-06,0,0,0,0,0,0,0,1.0954102277755737
2024-01-15 20:00:00,1.0954102277755737,1.0955302715301514,1.0949305295944214,-0.00025252121811525363,41.65617962644059,1.0956567525863647,1.0971501619107886,1.0941633432619409,1.095726363148008,1.0951551079750061,0.0004515529774360529,-0.00019609161785671958,13.88182773903016,-6.1295470412828635e-06,0,0,1,0,0,0,0,1.0955302715301514
2024-01-15 21:00:00,1.0955302715301514,1.0955302715301514,1.0954102277755737,-0.00023536403188129107,47.16790100309365,1.0956327438354492,1.0971257762748516,1.0941397113960467,1.0957306461674827,1.0951596748261225,0.00043184492689777904,-0.00032041839190899424,13.563655535775654,-1.8374044068141565e-06,0,0,0,0,0,0,0,1.0954102277755737
2024-01-15 22:00:00,1.0949305295944214,1.0955302715301514,1.0948106050491333,-0.00022637797616154032,43.13106512334853,1.0955606758594514,1.0969669931690635,1.0941543585498392,1.0957383513450623,1.0951636706079755,0.0003553575118496374,-0.00044804811477661133,13.2591131833198,-4.287885159857753e-06,0,0,0,0,0,0,0,1.0952903032302856
