date,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Three line Strike,Three Outside,Daily Return,High-Low Range,Close-Open Change,Moving Average,BB_Middle,BB_Upper,BB_Lower,RSI,Stochastic,Close
2024-03-07 19:50:00,0,0,0,0,0,0,0,0,0,-4.235463924484595e-05,0.0019998550415039062,-0.0005903244018554688,10.403554916381836,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.402139663696289
2024-03-07 19:55:00,0,0,0,0,0,0,0,0,0,5.583348017501599e-05,0.004179954528808594,0.0005807876586914062,10.403611660003662,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.40272045135498
2024-03-07 20:00:00,0,0,0,0,0,0,0,0,0,0.00044022562067280724,0.004580497741699219,0.00341033935546875,10.40419340133667,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.407299995422363
2024-03-07 20:05:00,0,0,-1,0,0,0,0,0,0,-6.148717405951576e-05,0.0031604766845703125,0.000690460205078125,10.40426508585612,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.406660079956055
2024-03-07 20:10:00,0,0,0,0,0,0,0,0,0,-0.0001008964849716909,0.0047092437744140625,-0.0017099380493164062,10.404501756032309,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.405610084533691
2024-03-07 20:15:00,1,0,0,0,0,0,0,0,0,-0.0001422408226945393,0.0027894973754882812,4.9591064453125e-05,10.404760042826334,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.404129981994629
2024-03-07 20:20:00,0,0,0,-1,0,0,0,0,0,-6.819731132101658e-05,0.0027303695678710938,-0.0007991790771484375,10.40497350692749,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.403420448303223
2024-03-07 20:25:00,0,0,0,0,1,0,0,0,0,2.594241315967416e-05,0.00222015380859375,0.0002307891845703125,10.405135154724121,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.403690338134766
2024-03-07 20:30:00,0,0,0,0,0,0,0,0,0,-0.00026051740479926533,0.004910469055175781,-0.0031499862670898438,10.40408182144165,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.400979995727539
2024-03-07 20:35:00,0,0,-1,0,0,0,0,0,1,2.6957099152014052e-05,0.002590179443359375,0.0002803802490234375,10.403181870778402,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.401260375976562
2024-03-07 20:40:00,0,0,0,1,0,0,0,0,0,0.00011534393397272247,0.00299072265625,0.0012102127075195312,10.40265687306722,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.402460098266602
2024-03-07 20:45:00,0,0,0,0,-1,0,0,0,0,-3.0803729818340564e-05,0.0023097991943359375,-0.00030040740966796875,10.40232515335083,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.402139663696289
2024-03-07 20:50:00,0,0,0,0,0,0,0,0,0,-1.9252924198243093e-06,0.002399444580078125,-0.00021076202392578125,10.402108351389566,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.402119636535645
2024-03-07 20:55:00,0,0,0,0,0,0,0,0,0,-3.1721545704743725e-05,0.003970146179199219,-0.000949859619140625,10.4017915725708,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.401789665222168
2024-03-07 21:00:00,1,0,0,0,0,0,0,0,0,-7.398872675856705e-05,0.0023603439331054688,-0.00010013580322265625,10.401798248291016,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.401020050048828
2024-03-07 21:05:00,0,0,0,0,0,0,0,0,0,-8.655579456207096e-05,0.0022897720336914062,-0.0008001327514648438,10.401608149210611,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.40011978149414
2024-03-07 21:10:00,0,0,0,0,0,0,0,0,0,0.0001759692245506539,0.0032300949096679688,0.0017795562744140625,10.401523113250732,10.404663350847033,10.410137796556604,10.39918890513746,42.27540594395218,21.121971950701234,10.401949882507324
2024-03-07 21:15:00,0,0,0,0,0,0,0,0,0,8.618132826487823e-06,0.0017194747924804688,0.0009593963623046875,10.401506423950195,10.40447277492947,10.409816493943431,10.399129055915509,42.3902005585174,21.920951976200595,10.402039527893066
2024-03-07 21:20:00,0,0,0,0,0,0,0,0,0,0.00011927759765928414,0.0018796920776367188,0.00077056884765625,10.401699860890707,10.404298623402914,10.409362942535102,10.399234304270726,43.1360674908119,32.97917552061199,10.403280258178711
2024-03-07 21:25:00,0,0,-1,0,0,0,0,0,0,8.617030736290943e-06,0.0019397735595703125,0.00039005279541015625,10.401963233947754,10.404201957914564,10.409198315869352,10.399205599959776,45.95911496976811,33.77815554611135,10.403369903564453
2024-03-07 21:30:00,0,0,0,0,0,0,0,0,0,-0.0001451132139744793,0.0027799606323242188,-0.0025997161865234375,10.402103265126547,10.40403668085734,10.408934636203785,10.399138725510895,43.177991121219414,20.32299192520187,10.401860237121582
2024-03-07 21:35:00,0,0,0,0,0,0,0,0,0,-6.784546014437787e-06,0.0023393630981445312,-0.00046062469482421875,10.402381579081217,10.403848065270317,10.408545059878568,10.399151070662066,42.08783393341335,19.694007649808754,10.401789665222168
2024-03-07 21:40:00,0,0,0,0,0,0,0,0,0,-0.00013651699398198325,0.002170562744140625,-0.0009698867797851562,10.40211820602417,10.40362056096395,10.408169671606547,10.399071450321351,40.75803882742887,7.037824054398641,10.400369644165039
2024-03-07 21:45:00,0,-1,1,0,0,0,0,0,0,-0.00010480875016438684,0.0036497116088867188,-0.0010900497436523438,10.401658217112223,10.403420554267036,10.408084145893278,10.398756962640794,41.68941528707291,16.0294730988461,10.399279594421387
2024-03-07 21:50:00,0,0,1,0,0,0,0,0,0,7.024664735033603e-05,0.0040607452392578125,-0.00043964385986328125,10.401113192240397,10.40324748886956,10.407942842217752,10.398552135521369,42.88948388079845,24.968499237349956,10.400010108947754
2024-03-07 21:55:00,1,0,0,0,0,0,0,0,0,-5.767890018715249e-05,0.010700225830078125,-0.0002193450927734375,10.400453249613443,10.403044992023045,10.407756473215484,10.398333510830605,41.70680900924359,45.65929565929566,10.399410247802734
2024-03-07 22:00:00,0,0,1,0,0,0,0,0,0,-0.000549127466901056,0.007640838623046875,-0.0016107559204101562,10.39909315109253,10.402699973848131,10.408232481431655,10.397167466264607,37.34698635992694,21.16162504396764,10.393699645996094
2024-03-07 22:05:00,0,1,0,0,0,0,0,0,0,0.0004714373903986768,0.008489608764648438,0.004399299621582031,10.398561477661133,10.402399407492744,10.407595310145739,10.39720350483975,39.3252295649556,44.57334826427772,10.398599624633789
2024-03-07 22:10:00,0,0,0,0,0,0,0,0,0,-3.8427245302119495e-05,0.009500503540039062,0.007710456848144531,10.398199876149496,10.402169969346788,10.407357647656816,10.39698229103676,41.4177847361224,46.21351692039174,10.398200035095215
2024-03-07 22:15:00,0,0,0,1,0,0,0,0,0,-9.630109334746173e-06,0.0006999969482421875,0.0006999969482421875,10.398003260294596,10.401966624789768,10.407203770026372,10.396729479553164,42.24238994219186,45.70445069329972,10.398099899291992
2024-03-07 22:20:00,0,0,0,0,0,0,0,0,0,-6.731969831241802e-05,0.0010995864868164062,-0.000400543212890625,10.397568225860596,10.401836342281765,10.407289739198365,10.396382945365165,44.73627879099238,42.14583535343741,10.39739990234375
2024-03-07 22:25:00,1,0,0,0,0,0,0,0,1,-9.630850420605519e-06,0.0079803466796875,0.00010013580322265625,10.39721647898356,10.40169522497389,10.407349947566614,10.396040502381167,44.27413633725305,41.63676912634539,10.397299766540527
2024-03-07 22:30:00,0,0,0,1,0,0,0,0,0,0.0002596685726456993,0.011529922485351562,0.010399818420410156,10.398266474405924,10.401589393615723,10.407223884626768,10.395954902604677,45.82540909945872,55.67590987868284,10.399999618530273
2024-03-07 22:35:00,0,0,0,0,-1,0,0,0,-1,-0.0008836159663426768,0.010729789733886719,-0.008890151977539062,10.396968205769857,10.40116106139289,10.407627199453863,10.394694923331919,35.28673084972793,9.286539572501445,10.390810012817383
2024-03-07 22:40:00,0,0,-1,0,0,0,0,0,0,-0.0001722721029145946,0.011179924011230469,-0.0017900466918945312,10.395438194274902,10.400739669799805,10.40828143561528,10.39319790398433,35.45579226478925,3.4212734222056493,10.389019966125488
2024-03-07 22:45:00,1,0,0,1,0,0,0,0,0,1.5421790089842347e-05,0.011110305786132812,0.00016021728515625,10.393951574961344,10.40036744541592,10.408804984933314,10.391929905898527,36.78547916862597,5.268495044941231,10.389180183410645
2024-03-07 22:50:00,1,0,0,0,0,0,0,0,0,-1.5421552261862814e-05,0.01100921630859375,-0.00010013580322265625,10.392554918924967,10.400003009372288,10.409222701822245,10.390783316922331,36.990032342872276,6.746478239344706,10.389019966125488
2024-03-07 22:55:00,0,0,0,0,0,0,0,0,0,6.352308775081639e-05,0.00988006591796875,0.0002899169921875,10.391284942626953,10.399640772077772,10.40942841456196,10.389853129593584,37.08879404766401,9.86092983482605,10.389679908752441
2024-03-07 23:00:00,0,0,-1,0,0,0,0,0,0,0.00025315830591021715,0.013520240783691406,0.0025796890258789062,10.390003363291422,10.399224387274849,10.40894661454936,10.389502160000339,34.562954232960124,22.273729690805165,10.39231014251709
2024-03-07 23:05:00,0,0,-1,0,0,0,0,0,1,0.0002376773254086917,0.009860038757324219,0.0024805068969726562,10.390665054321289,10.398894389470419,10.408381862078667,10.389406916862171,38.210074012379565,34.043802212689094,10.394780158996582
2024-03-07 23:10:00,0,0,0,0,0,1,0,0,0,0.00010486510796559045,0.011499404907226562,0.0012302398681640625,10.391806761423746,10.398623837365044,10.407875963973474,10.389371710756613,40.34158612471865,45.393704904318724,10.395870208740234
2024-03-07 23:15:00,0,0,1,0,0,0,0,0,0,-2.889680263762351e-05,0.010720252990722656,-0.0027904510498046875,10.392871697743734,10.398386054568821,10.407494858492402,10.38927725064524,41.30805283340434,43.74673219700931,10.395569801330566
2024-03-07 23:20:00,0,0,0,0,0,0,0,0,0,8.366554149352723e-05,0.008419990539550781,-0.0009403228759765625,10.394108295440674,10.398192140791151,10.407156070171265,10.389228211411037,42.93463572835026,48.51511032102896,10.396439552307129
2024-03-07 23:25:00,1,0,0,0,0,0,0,0,0,-6.347775347825824e-05,0.008240699768066406,-0.000400543212890625,10.395124912261963,10.39797239833408,10.40676806006555,10.389176736602609,42.05627166689012,44.89699884973335,10.395779609680176
2024-03-07 23:30:00,0,0,0,0,0,0,0,0,1,8.760853022704573e-05,0.00724029541015625,0.0009202957153320312,10.395854949951172,10.397853242026436,10.406597343014132,10.38910914103874,45.53095938319688,52.512244785647454,10.396690368652344
2024-03-07 23:35:00,0,0,0,1,0,0,0,0,0,0.0003125194923370156,0.007090568542480469,0.0032491683959960938,10.396714846293131,10.397816552056206,10.406512787674318,10.389120316438094,48.7040814416977,71.26190083099443,10.39993953704834
2024-03-07 23:40:00,0,0,0,0,-1,0,0,0,0,-0.0002191629680241558,0.005990028381347656,-0.0007801055908203125,10.397013187408447,10.397683223088583,10.406232485018208,10.389133961158958,45.38840733749931,58.109074899565236,10.397660255432129
2024-03-07 23:45:00,0,0,0,0,0,0,0,0,0,0.0001230883584553144,0.007480621337890625,0.0012598037719726562,10.39757490158081,10.397594345940483,10.4060186096664,10.389170082214566,46.981556455240664,65.49446920917946,10.398940086364746
2024-03-07 23:50:00,0,0,0,-1,0,0,0,0,0,-0.0004019596703215278,0.0076999664306640625,-0.0052394866943359375,10.397294998168945,10.397389915254381,10.405719016904502,10.38906081360426,43.5624071942206,41.37361730229486,10.394760131835938
2024-03-07 23:55:00,0,0,0,0,1,0,0,0,1,0.00044441606444811654,0.008130073547363281,0.004199981689453125,10.397895018259684,10.39732297261556,10.405544631548171,10.38910131368295,48.039109179793584,68.03147872984425,10.39937973022461
2024-03-08 00:00:00,0,0,0,0,0,0,0,0,0,-0.00012114220315573299,0.006279945373535156,0.00135040283203125,10.398133277893066,10.397242413626778,10.40537134105125,10.389113486202305,47.658932393108444,60.76165318364427,10.398119926452637
2024-03-08 00:05:00,0,0,0,0,0,0,0,0,0,-9.804443990346634e-05,0.0053997039794921875,-0.0010194778442382812,10.39766009648641,10.397158543268839,10.405227410847912,10.389089675689766,47.56738482343179,54.87865279841506,10.397100448608398
2024-03-08 00:10:00,0,0,0,0,0,0,0,0,0,-0.0002443554711685225,0.0058994293212890625,-0.0026798248291015625,10.397143363952637,10.396953264872232,10.404895644292548,10.389010885451917,44.11340190522494,40.21792966815255,10.394559860229492
2024-03-08 00:15:00,0,0,0,0,0,0,0,0,0,8.468289238594551e-05,0.0060901641845703125,-0.0009698867797851562,10.396560033162435,10.396769947475857,10.404531920508171,10.389007974443542,44.80854639299003,45.297451983930436,10.395440101623535
2024-03-08 00:20:00,0,0,0,0,0,0,0,0,0,0.00033668461431135555,0.005160331726074219,0.0034999847412109375,10.39725669225057,10.396649387147692,10.404124863829384,10.389173910465999,46.70298622078618,65.49446920917946,10.398940086364746
2024-03-08 00:25:00,0,0,0,0,0,0,0,0,0,-0.00011830435197690559,0.005749702453613281,-0.0012302398681640625,10.396978378295898,10.39649216334025,10.403615913669253,10.389368413011248,45.773574694144955,59.986432246028606,10.397709846496582
2024-03-08 00:30:00,0,0,0,0,0,0,0,0,0,-0.0003106544573135972,0.005990028381347656,-0.0032405853271484375,10.396371682484945,10.396287149853176,10.40319688542744,10.389377414278913,44.6269630781621,44.4198487363955,10.394479751586914
2024-03-08 00:35:00,1,0,0,0,0,0,0,0,0,6.541643293833665e-05,0.010259628295898438,-0.0005102157592773438,10.396048227945963,10.396102984746298,10.402758047825966,10.38944792166663,45.215811495265356,48.80403369612002,10.395159721374512
2024-03-08 00:40:00,0,0,0,0,0,0,0,0,0,0.00021164914315119354,0.0045299530029296875,0.0020999908447265625,10.396514892578125,10.396019379297892,10.402527923155613,10.38951083544017,47.852301494406184,62.98960831334932,10.397359848022461
2024-03-08 00:45:00,0,0,0,0,0,0,0,0,0,0.00021160435727041182,0.0033597946166992188,0.0023899078369140625,10.397201538085938,10.396027167638143,10.402552412082718,10.389501923193569,50.196950614968245,77.17518293057861,10.39955997467041
2024-03-08 00:50:00,0,0,1,0,0,1,0,0,0,1.2471653353385292e-05,0.004389762878417969,0.0010099411010742188,10.397326469421387,10.396018266677856,10.402521996717518,10.389514536638195,49.772997513782286,78.01143700424275,10.399689674377441
2024-03-08 00:55:00,0,0,-1,0,0,0,0,0,0,-0.0003028923329174704,0.0036096572875976562,-0.0003604888916015625,10.397131443023682,10.395938528908623,10.40234075500437,10.389536302812875,48.03734905192874,57.70153108282605,10.396539688110352
2024-03-08 01:00:00,0,0,-1,0,0,0,0,0,0,0.00010007740175210778,0.004329681396484375,0.0009603500366210938,10.397648175557455,10.39604632059733,10.402424080104705,10.389668561089955,52.834157553806506,64.41001045317593,10.39758014678955
2024-03-08 01:05:00,0,0,-1,0,0,0,0,0,0,0.00010483686860429664,0.0036001205444335938,0.0010900497436523438,10.39823325475057,10.39604828092787,10.402429311905937,10.389667249949802,50.054580321581355,71.43823402816209,10.398670196533203
2024-03-08 01:10:00,1,0,0,0,0,0,0,0,0,4.1361742277645774e-05,0.004210472106933594,0.00034046173095703125,10.398523330688477,10.396073288387722,10.402495934938537,10.389650641836907,50.695939370705666,74.21140011068069,10.399100303649902
2024-03-08 01:15:00,0,0,0,0,0,0,0,0,0,0.00011729374802316173,0.004220008850097656,0.0012197494506835938,10.39865001042684,10.39613495932685,10.402679154932292,10.38959076372141,51.68705432198968,82.075877759331,10.400320053100586
2024-03-08 01:20:00,0,0,0,0,0,0,0,0,0,0.0002499650177349988,0.004380226135253906,0.0025997161865234375,10.399188359578451,10.396288288964165,10.403202614029743,10.389373963898587,54.07674536541387,89.59366813444066,10.40291976928711
2024-03-08 01:25:00,0,0,0,0,0,0,0,0,0,0.00020764096759040562,0.0037298202514648438,0.0020799636840820312,10.400611718495687,10.396504402160645,10.404009874308692,10.388998930012598,55.576365724285004,91.95707767136338,10.40507984161377
2024-03-08 01:30:00,0,0,0,0,0,0,0,0,0,-0.00033637269434616535,0.004849433898925781,-0.0033998489379882812,10.401278336842855,10.396548297670153,10.404155664919939,10.388940930420366,51.11979131469042,73.55463069748784,10.401579856872559
2024-03-08 01:35:00,0,0,0,0,0,0,0,0,0,0.00013844514367900018,0.004799842834472656,0.0014896392822265625,10.402003288269043,10.3968874613444,10.404530893309268,10.389244029379533,59.71971272832177,81.12620969763827,10.403019905090332
2024-03-08 01:40:00,0,0,0,0,0,0,0,0,0,0.0002470582875129246,0.0041294097900390625,0.0025701522827148438,10.403084913889566,10.397347741656834,10.405037465906808,10.389658017406859,63.02883966466204,94.44083062296723,10.405590057373047
2024-03-08 01:45:00,0,0,0,0,0,0,0,0,0,-0.0002853986948279097,0.003970146179199219,-0.0029993057250976562,10.403468290964762,10.397721078660753,10.405077142015662,10.390365015305845,60.12064631956912,78.85914435826871,10.402620315551758
2024-03-08 01:50:00,0,0,0,0,0,0,0,0,0,-0.00020673018126804443,0.005539894104003906,-0.0021104812622070312,10.403059959411621,10.398039129045275,10.404814559258657,10.391263698831892,58.37098393574297,65.72335361015604,10.400469779968262
2024-03-08 01:55:00,0,0,0,0,0,0,0,0,0,2.5949773159616996e-05,0.003780364990234375,-0.0013103485107421875,10.402336597442627,10.398346344629923,10.40454035190009,10.392152337359756,58.13219640127344,65.37795407564668,10.400739669799805
2024-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0.0002384933164105707,0.005209922790527344,0.0023603439331054688,10.402609984079996,10.398649401134914,10.404694113102922,10.392604689166907,58.03980547044106,79.67098196619368,10.403220176696777
2024-03-08 02:05:00,0,0,-1,0,0,0,0,0,0,-7.79204087942853e-05,0.00337982177734375,-0.0008306503295898438,10.40250825881958,10.398861328760782,10.404882843341158,10.392839814180407,55.763190502262056,74.86573576799141,10.402409553527832
2024-03-08 02:10:00,0,0,0,0,0,0,0,0,0,2.4111369959500806e-05,0.0032796859741210938,0.00038051605224609375,10.40201997756958,10.399049944347805,10.405111233840804,10.392988654854806,55.195108425998896,76.35253547402341,10.402660369873047
2024-03-08 02:15:00,0,0,0,0,0,0,0,0,0,-0.00012697126324034969,0.00366973876953125,-0.0012302398681640625,10.401806513468424,10.399210214614868,10.405197576166296,10.39322285306344,54.34651416748089,67.36225087924971,10.401339530944824
2024-03-08 02:20:00,0,0,-1,0,0,0,0,0,0,-5.574608757363819e-05,0.0025396347045898438,-0.0006399154663085938,10.401854832967123,10.399330218633017,10.405262023963981,10.393398413302052,53.26877561623276,63.79835873388042,10.40075969696045
2024-03-08 02:25:00,0,0,-1,0,0,0,0,0,0,-3.26426209750208e-05,0.00337982177734375,-0.00027942657470703125,10.401801586151123,10.39945912361145,10.405274013554934,10.393644233667967,53.52833691049366,61.7116060961313,10.400420188903809
2024-03-08 02:30:00,0,0,0,0,0,0,0,0,0,0.00032781230173650755,0.004929542541503906,0.003509521484375,10.40190315246582,10.399657434887356,10.40556996223558,10.393744907539132,55.22940650497373,82.66705744431418,10.403829574584961
2024-03-08 02:35:00,0,1,0,0,0,0,0,0,0,-5.958270473582772e-05,0.0020999908447265625,0.00039005279541015625,10.402036507924398,10.399748272365994,10.405777953031237,10.39371859170075,52.491317804676044,78.85697538100821,10.403209686279297
2024-03-08 02:40:00,0,0,-1,0,0,0,0,0,0,-7.397862741864714e-05,0.0026397705078125,0.000400543212890625,10.401999791463217,10.3998810450236,10.405932023834644,10.393830066212555,53.727169968469276,74.12661195779602,10.402440071105957
2024-03-08 02:45:00,0,0,0,0,0,0,0,0,0,0.0001749215168043161,0.0032596588134765625,0.001819610595703125,10.402486483256022,10.400028811560738,10.406242864875894,10.39381475824558,54.11344798088552,85.31066822977725,10.40425968170166
2024-03-08 02:50:00,0,0,0,0,0,0,0,0,0,0.00028167704997517085,0.004090309143066406,0.0028905868530273438,10.403558254241943,10.400374094645182,10.406762591775447,10.393985597514916,59.80117908921375,93.80554520781224,10.407190322875977
2024-03-08 02:55:00,0,0,-1,0,0,0,0,0,1,-5.773074198689443e-06,0.0036802291870117188,0.0009899139404296875,10.404676596323648,10.40058938662211,10.407351473973339,10.393827299270882,56.58472557566723,88.43907351460221,10.407130241394043
2024-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0.00018730526643939704,0.0036592483520507812,0.001949310302734375,10.405551592508951,10.40089382065667,10.408166070521233,10.393621570792106,59.20331870455201,92.48184133572305,10.409079551696777
2024-03-08 03:05:00,0,0,0,0,0,-1,0,0,0,-0.00011333328019402789,0.003879547119140625,-0.0013399124145507812,10.406333287556967,10.401193804211086,10.408709155214856,10.393678453207317,59.044439474777164,85.7976835419391,10.407899856567383
2024-03-08 03:10:00,0,0,0,0,0,0,1,0,0,6.918053774618294e-05,0.0038595199584960938,0.0007600784301757812,10.407363255818685,10.401584360334608,10.409142519997571,10.394026200671645,62.14555220536141,89.32374369512422,10.40861988067627
2024-03-08 03:15:00,0,0,0,0,0,0,0,0,0,5.772281303606519e-06,0.0031003952026367188,-0.0010099411010742188,10.40809996922811,10.40195213423835,10.409568484530276,10.394335783946424,61.60145738973476,89.61797123108536,10.408679962158203
2024-03-08 03:20:00,0,1,0,0,0,0,0,0,0,0.00016812817542355418,0.0032396316528320312,0.0016498565673828125,10.408639907836914,10.402271297242907,10.410319088717207,10.394223505768606,60.386565053967374,98.18793200074725,10.410429954528809
2024-03-08 03:25:00,1,0,0,0,0,0,0,0,0,-0.00013731976551756286,0.0038204193115234375,0.0002803802490234375,10.40895160039266,10.402584923638237,10.410780000376493,10.394389846899982,60.16973903482399,91.18718475621147,10.409000396728516
2024-03-08 03:30:00,0,0,0,0,0,0,0,0,0,-0.00014796656377114026,0.0036897659301757812,-0.001399993896484375,10.408681710561117,10.402945492002699,10.410808882837395,10.395082101168002,62.059005936032605,83.6446852232393,10.40746021270752
2024-03-08 03:35:00,0,0,0,0,0,0,0,0,-1,-0.00013836692029967068,0.005499839782714844,-0.0009202957153320312,10.408368428548178,10.403247170978123,10.410704455272743,10.395789886683502,59.94897959183674,70.54883064990011,10.406020164489746
2024-03-08 03:40:00,0,0,0,0,0,0,0,0,0,-4.234063813202127e-05,0.00341033935546875,-0.002140045166015625,10.407861709594727,10.403475496504042,10.410690558186444,10.39626043482164,57.78070666401864,64.79742765273312,10.405579566955566
2024-03-08 03:45:00,0,0,-1,1,0,0,0,0,0,5.773967855127182e-05,0.0029296875,0.0006208419799804688,10.407445112864176,10.40365939670139,10.410800964003426,10.396517829399352,56.46248370880655,68.84887459807074,10.406180381774902
2024-03-08 03:50:00,1,0,0,0,-1,0,0,0,0,-3.464180692402952e-05,0.003970146179199219,-0.00022029876708984375,10.406676769256592,10.403829680548775,10.410873482501971,10.396785878595578,55.95714709371293,66.41800643086818,10.4058198928833
