date,Adj Close,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,ADX_14,DMP_14,DMN_14,Moving Average Slope,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Open,High,Low,Close
2024-03-27 18:35:00,1.08236825466156,-2.7315229427227194e-06,-6.1027548032714655e-06,44.44381641419851,1.0823096752166748,1.0825560313362148,1.0820633190971347,1.0826397725514003,1.0827636185146514,5.859136694650593e-05,-0.00027151788984025593,22.076757253206754,8.667175157439338,21.490749299761745,18.103863786044705,5.978710797390921e-07,0.0,0.00011718273162841797,0.00011718273162841797,0.00010827684505726667,0.0,1.0822510719299316,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-27 18:40:00,1.08236825466156,8.385517453746161e-07,-4.71449349354225e-06,44.44381641419851,1.0822920978069306,1.0824492644416355,1.0821349311722257,1.0826330721378326,1.082759151572273,5.79904139860881e-05,-0.0002648174762724942,22.60413591901567,9.553969248732024,26.133791507278517,17.033200100832794,5.978710797390921e-07,0.0,0.00011718273162841797,0.0,0.00010826512245137789,0.0,1.08236825466156,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 18:45:00,1.08236825466156,3.62606266324228e-06,-3.046382262185344e-06,41.175414447303844,1.0822920978069306,1.0824492644416355,1.0821349311722257,1.0826272104467665,1.0827552437782288,5.79904139860881e-05,-0.00025895578520640505,23.112019072009737,10.377420904932377,24.569008527497704,16.0133227668623,0.0,0.0,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 18:50:00,1.08236825466156,5.768687312279752e-06,-1.283368347292325e-06,41.175414447303844,1.082303810119629,1.0824455255204983,1.0821620947187596,1.0826205100331987,1.0827530117261976,5.6148976974870116e-05,-0.0002522553716386433,23.477944052325636,11.142054585689847,23.080724528194814,15.043305111370806,5.978710797390921e-07,0.0,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 18:55:00,1.082602620124817,2.6077462242035665e-05,4.188797770573273e-06,50.0,1.08232724070549,1.0825018804316178,1.0821526009793623,1.0826154836586543,1.08275245371319,9.053750376314325e-05,-1.2863533837448315e-05,23.724485082135622,12.67570039534722,26.18755053536225,13.307116795206309,1.195742159462324e-06,0.00021653024490264627,0.00011718273162841797,0.00011718273162841797,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.082602620124817
2024-03-27 19:00:00,1.0824854373931885,3.234380631944589e-05,9.819799480347798e-06,44.44381641419851,1.082338958978653,1.0825232633963606,1.0821546545609453,1.0826079436710903,1.0827507796741667,9.358162703087272e-05,-0.00012250627790177937,23.840953060889696,14.099800075743353,24.65533732733811,12.528527744397516,1.1957421594781842e-06,-0.0001082416848527945,0.0,0.0,0.0,0.0,1.0824854373931885,1.0824854373931885,1.0824854373931885,1.0824854373931885
2024-03-27 19:05:00,1.0824854373931885,3.688474476937209e-05,1.5232788538152657e-05,53.33378552533405,1.0823506772518159,1.082541152555595,1.0821602019480367,1.0826029189995356,1.0827507796741667,9.903748488286415e-05,-0.00011748160634716953,23.825396982937466,14.049624707730981,23.19389179658143,17.713400719330856,5.978710797390921e-07,0.0,0.00011718273162841797,0.0,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.0824854373931885
2024-03-27 19:10:00,1.08236825466156,3.067421089242295e-05,1.8321073009006714e-05,57.13974275125354,1.0823565363883971,1.0825412325268848,1.0821718402499094,1.082599570921489,1.0827502216611589,9.358162702980167e-05,-0.00023131625992900418,23.651287761938402,14.003033294576635,21.802158972903072,16.650520827664977,5.978710797390921e-07,-0.000108253402383518,0.00011718273162841797,-0.00011718273162841797,0.0,-0.00010825340238351306,1.0824854373931885,1.0824854373931885,1.08236825466156,1.08236825466156
2024-03-27 19:15:00,1.0824854373931885,3.480675455569404e-05,2.161820931834418e-05,59.99728703201302,1.0823623955249786,1.0825558824827601,1.082168908567197,1.0825953841209413,1.0827502216611589,9.05375037598221e-05,-0.00010994672775277436,23.381203871030344,13.959769839504744,20.478817845956108,15.63987233988349,1.1957421594781842e-06,0.00010826512245132314,0.00011718273162841797,0.00011718273162841797,0.00010826512245137789,0.0,1.08236825466156,1.0824854373931885,1.08236825466156,1.0824854373931885
2024-03-27 19:20:00,1.0824854373931885,3.764784426851797e-05,2.482413630837894e-05,57.142857142857146,1.0823741137981415,1.082567600755924,1.082180626840359,1.0825920351913998,1.0827502216611589,8.411942062505414e-05,-0.00010659779821131643,23.130187689098424,14.867548927184801,25.35792857481569,14.680270547446849,1.195742159462324e-06,0.0,0.00011718273162841797,0.0,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.0824854373931885
2024-03-27 19:25:00,1.082602620124817,4.879264421009388e-05,2.961783788872193e-05,60.0,1.0823858320713042,1.0826045658276497,1.0821670983149587,1.0825895232813698,1.0827502216611589,9.652979978859016e-05,1.3096843447080175e-05,22.936032238956994,15.710486651459139,23.786233786172133,13.770381372263405,1.1957421594781842e-06,0.000108253402383518,0.00011718273162841797,0.00011718273162841797,0.00010825340238351306,0.0,1.0824854373931885,1.082602620124817,1.0824854373931885,1.082602620124817
2024-03-27 19:30:00,1.0827198028564453,6.631619376196163e-05,3.695750906336987e-05,62.5,1.08240926861763,1.0826645917039093,1.082153945531351,1.0825870105198452,1.0827502216611589,0.00012071667125265707,0.00013279233660012935,22.93747999552081,17.283655870464507,28.555050756640323,12.90874663564915,1.7936132392172764e-06,0.0001082416848527945,0.00011718273162841797,0.00011718273162841797,0.00010824168485284801,0.0,1.082602620124817,1.0827198028564453,1.082602620124817,1.0827198028564453
2024-03-27 19:35:00,1.0827198028564453,7.928973037674147e-05,4.542395332604419e-05,60.0,1.0824268460273743,1.0827163908551223,1.0821373011996263,1.0825870105198452,1.0827502216611589,0.0001252736100641091,0.00013279233660012935,23.22580907931532,19.36619946001491,33.065423501081206,12.093807866609565,2.391484318940508e-06,0.0,0.00011718273162841797,0.0,0.00010822996985855895,0.0,1.0827198028564453,1.0828369855880737,1.0827198028564453,1.0827198028564453
2024-03-27 19:40:00,1.0827198028564453,8.855059546930555e-05,5.404928175469646e-05,64.28571428571428,1.0824502825737,1.0827553843585647,1.0821451807888351,1.0825878475393569,1.0827496636481513,0.00013418443600363185,0.000131955317088428,23.78516291817582,21.299989936026,33.06542350107694,12.093807866608005,1.7936132392172764e-06,0.0,0.0,0.0,0.0,0.0,1.0827198028564453,1.0827198028564453,1.0827198028564453,1.0827198028564453
2024-03-27 19:45:00,1.0828369855880737,0.00010414504562361593,6.406843452848036e-05,64.28571428571428,1.082479578256607,1.0828151385330516,1.0821440179801625,1.0825870096683503,1.0827496636481513,0.00015182158883952392,0.0002499759197234219,24.751296549905142,23.09565252089344,28.841991476339167,10.549071098207195,2.391484318940508e-06,0.00010822996985848654,0.00023436546325683594,0.00011718273162841797,0.00010822996985855895,-0.00010822996985855895,1.0827198028564453,1.0828369855880737,1.082602620124817,1.0828369855880737
2024-03-27 19:50:00,1.0828369855880737,0.00011517608154942849,7.428996393266999e-05,69.23076923076923,1.0825088739395141,1.0828622675442505,1.0821554803347777,1.0825870096683503,1.0827502216611589,0.00016078619806678953,0.0002499759197234219,25.98794719000414,24.76305349255606,26.985965429905505,9.87022231829492,2.391484318940508e-06,0.0,0.00011718273162841797,0.00011718273162841797,0.00010822996985855895,0.0,1.0827198028564453,1.0828369855880737,1.0827198028564453,1.0828369855880737
2024-03-27 19:55:00,1.0830715894699097,0.000141220922702745,8.7676155686685e-05,71.43272304562628,1.0825440406799316,1.0829708660315105,1.0821172153283527,1.0825886854103632,1.082751338822501,0.00019400366700938378,0.00048290405954642956,27.453271970277616,27.35767176013863,35.88197458808772,8.667637244699712,3.5884428997474364e-06,0.0002166566943671011,0.0002346038818359375,0.0002346038818359375,0.00021665669436709108,0.0,1.0828369855880737,1.0830715894699097,1.0828369855880737,1.0830715894699097
2024-03-27 20:00:00,1.0830715894699097,0.00016001706978641117,0.00010214433850663023,76.92668805257804,1.082579207420349,1.0830578078893682,1.08210060695133,1.082591198171888,1.082751338822501,0.0002106534845168222,0.0004803912980215763,28.986797064166176,30.12373533926546,37.51955831161033,7.662257153699888,3.5884428997474364e-06,0.0,0.0002346038818359375,0.00011730194091796875,0.00021663322684768163,0.0,1.0829542875289917,1.0831888914108276,1.0829542875289917,1.0830715894699097
2024-03-27 20:05:00,1.0829542875289917,0.0001635624197096064,0.00011442795474722547,71.4275335997094,1.0826143682003022,1.0830947877584705,1.082133948642134,1.0825937100819178,1.08275078024183,0.00022088740833645692,0.000360577447073851,30.496221859043626,32.692222948454656,33.35324155019299,6.811410506076341,1.7942214498737182e-06,-0.00010830488220581191,0.0002346038818359375,-0.0002346038818359375,0.0,-0.00021658630705709284,1.0831888914108276,1.0831888914108276,1.0829542875289917,1.0829542875289917
2024-03-27 20:10:00,1.0830715894699097,0.00017383357610789574,0.00012630907901935954,73.33378534137907,1.0826495349407197,1.0831563432080449,1.0821427266733945,1.0825945479529244,1.082751897403172,0.00023098206661809634,0.0004770415169852438,31.8962206624908,35.07724715698748,31.471472506225965,6.427114982152608,2.990571820008344e-06,0.00010831661342391996,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:15:00,1.0830715894699097,0.00017989976899990268,0.00013702721701546816,71.42960918204271,1.0826847016811372,1.0832067093200664,1.082162694042208,1.0825970607144493,1.082752455983843,0.00023325591797632476,0.00047452875546039053,33.38537117237349,37.29191249348225,31.471472506222344,6.427114982151869,2.990571819992484e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:20:00,1.0830715894699097,0.00018260234441092038,0.0001461422424945586,71.42960918204271,1.0827198684215547,1.083246855155434,1.0821928816876754,1.0825978985854559,1.082752455983843,0.00021251039402335806,0.0004736908844538146,35.17980197177686,39.34838744879882,31.471472506218447,6.427114982151073,3.5884428997474364e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:25:00,1.0830715894699097,0.00018263880840074798,0.00015344155567579648,76.92247516232496,1.0827550351619721,1.0832770732329804,1.0822329970909639,1.0825978985854559,1.0827530145645141,0.00019622351912618264,0.0004736908844538146,37.179169338484584,41.25797133587849,31.47147250621425,6.427114982150215,2.990571820008344e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:30:00,1.0830715894699097,0.00018058602311188388,0.00015887044916301397,75.0,1.0827902019023896,1.0832970728571625,1.0822833309476168,1.0825978985854559,1.0827541317258562,0.00016834729455146114,0.0004736908844538146,39.29970047814203,43.03115637388104,31.47147250620973,6.427114982149291,2.990571820008344e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:35:00,1.0830715894699097,0.0001769197551719781,0.0001624803103648068,75.0,1.0828136503696442,1.083327327866321,1.0822999728729674,1.0825970607144493,1.0827552488871983,0.00014700501231131754,0.00047452875546039053,41.48788120512736,44.67768533774055,31.471472506204858,6.4271149821482965,2.3927007402692524e-06,0.0,0.0,0.0,0.0,0.0,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097
2024-03-27 20:40:00,1.0830715894699097,0.0001720311434791899,0.00016439047698768344,75.0,1.0828429579734802,1.0833445316693817,1.0823413842775786,1.0825945462499347,1.0827558074678694,0.00013428801227257896,0.000477043219974993,43.63672716012087,46.66318575142898,37.01485099867726,5.907215718823074,1.79482966053016e-06,0.0,0.00011730194091796875,0.0,0.00010830488220578302,0.0,1.0830715894699097,1.0831888914108276,1.0830715894699097,1.0830715894699097
